Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Product,Category,Sub-Category,Sales,Quantity,Discount,Profit,City,State,Region
3421,US-2023-101828,2023-12-10,2023-07-14,Standard Class,William Lee,Home Office,Storage Item 538,Office Supplies,Storage,144.48,7,0.0,27.58,Spokane,Washington,West
3422,US-2022-102378,2022-08-21,2022-08-25,First Class,Robert Taylor,Consumer,Paper Item 528,Office Supplies,Paper,34.73,1,0.0,11.22,Detroit,Michigan,Central
3423,US-2022-103017,2022-02-20,2022-02-22,First Class,Priya Martinez,Corporate,Tables Item 673,Furniture,Tables,2924.52,4,0.15,92.82,Memphis,Tennessee,South
3424,US-2022-103370,2022-01-12,2022-01-13,First Class,Mary Walker,Home Office,Tables Item 545,Furniture,Tables,2324.0,8,0.0,784.79,Miami,Florida,South
3425,US-2023-102785,2023-12-27,2024-01-03,Same Day,Elizabeth Johnson,Consumer,Storage Item 277,Office Supplies,Storage,1018.38,6,0.2,127.18,Raleigh,North Carolina,South
3426,US-2022-102803,2022-12-31,2023-01-05,Same Day,Robert Jones,Consumer,Bookcases Item 653,Furniture,Bookcases,732.69,7,0.0,197.49,Atlanta,Georgia,South
3427,US-2022-101666,2022-01-20,2022-01-22,Second Class,Joseph Jones,Consumer,Art Item 932,Office Supplies,Art,103.08,2,0.0,30.76,Reno,Nevada,West
3428,US-2023-103072,2023-08-29,2023-08-31,Same Day,Joseph Martinez,Home Office,Bookcases Item 837,Furniture,Bookcases,147.21,1,0.1,31.68,Orlando,Florida,South
3429,US-2024-100302,2024-11-23,2024-04-24,First Class,Wei Torres,Home Office,Accessories Item 689,Technology,Accessories,173.9,5,0.0,29.17,Reno,Nevada,West
3430,US-2022-101345,2022-12-01,2022-04-05,Second Class,Carlos Khan,Corporate,Art Item 390,Office Supplies,Art,83.92,2,0.1,10.14,Portland,Oregon,West
3431,US-2024-101989,2024-08-04,2024-08-06,Same Day,Michael Smith,Corporate,Storage Item 706,Office Supplies,Storage,337.28,4,0.0,87.68,New York City,New York,East
3432,US-2023-102071,2023-03-27,2023-03-31,Second Class,Aiden Davis,Home Office,Laptops Item 332,Technology,Laptops,1016.92,1,0.0,179.91,Nashville,Tennessee,South
3433,US-2023-101515,2023-01-10,2023-01-13,Standard Class,Linda Jones,Corporate,Bookcases Item 755,Furniture,Bookcases,3474.24,7,0.0,960.48,Reno,Nevada,West
3434,US-2023-102833,2023-11-04,2023-11-07,Same Day,David Lee,Home Office,Art Item 542,Office Supplies,Art,102.74,2,0.15,14.52,Las Vegas,Nevada,West
3435,US-2024-102522,2024-03-10,2024-03-16,Same Day,John Rodriguez,Home Office,Paper Item 821,Office Supplies,Paper,$27.9,3,0.1,4.84,Savannah,Georgia,South
3436,US-2024-101307,2024-12-31,2025-01-04,Standard Class,Susan Miller,Consumer,Storage Item 117,Office Supplies,Storage,363.96,6,0.0,108.53,Charlotte,North Carolina,South
3437,US-2024-100609,2024-12-26,2024-12-28,Same Day,Jennifer Lee,Home Office,Tables Item 930,Furniture,Tables,663.6,4,0.2,43.86,Portland,Oregon,West
3438,US-2022-100322,2022-11-03,2022-10-06,Standard Class,Mary Jones,Home Office,Binders Item 548,Office Supplies,Binders,105.35,7,0.1,11.11,Cleveland,Ohio,Central
3439,US-2023-101767,2023-11-10,2023-04-17,Standard Class,Mei Taylor,Home Office,Binders Item 677,Office Supplies,Binders,108.0,5,0.2,-1.09,Nashville,Tennessee,South
3440,US-2024-101968,2024-05-07,2024-05-10,Same Day,Linda Singh,Corporate,Printers Item 979,Technology,Printers,719.25,3,0.5,-209.09,Detroit,Michigan,Central
3441,US-2022-101948,2022-10-14,2022-10-19,Same Day,Fatima Khan,Consumer,Tables Item 806,Furniture,Tables,685.2,1,0.0,215.77,Portland,Oregon,West
3442,US-2024-100498,2024-04-28,2024-05-01,Second Class,Amara Torres,Corporate,Accessories Item 954,Technology,Accessories,302.7,5,0.0,50.95,Savannah,Georgia,South
3443,US-2024-100365,2024-01-08,2024-01-09,Standard Class,Elizabeth Patel,Corporate,Accessories Item 477,Technology,Accessories,114.69,3,0.5,-42.12,Las Vegas,Nevada,West
3444,US-2023-102338,2023-10-26,2023-10-31,First Class,Jessica Khan,Home Office,Chairs Item 915,Furniture,Chairs,957.68,4,0.0,313.43,Savannah,Georgia,South
3445,US-2024-101669,2024-04-07,2024-04-13,Second Class,Mary Anderson,Home Office,Bookcases Item 988,Furniture,Bookcases,4501.7,7,0.15,615.58,Dallas,Texas,Central
3446,US-2022-103318,2022-10-22,2022-10-26,Same Day,Linda Brown,Home Office,Accessories Item 346,Technology,Accessories,398.04,4,0.15,20.94,Nashville,Tennessee,South
3447,US-2024-101749,2024-12-12,2024-11-13,First Class,James Ali,Consumer,Storage Item 559,Office Supplies,Storage,523.95,3,0.4,-59.09,San Francisco,California,West
3448,US-2024-102516,2024-01-14,2024-01-21,Standard Class,Elizabeth Kim,Consumer,Accessories Item 439,Technology,Accessories,366.73,7,0.5,-107.64,Houston,Texas,Central
3449,US-2022-100605,2022-12-04,2022-12-07,Second Class,Fatima Walker,Consumer,Labels Item 573,Office Supplies,Labels,49.74,6,0.1,11.91,Portland,Oregon,West
3450,US-2022-100067,2022-06-26,2022-06-27,First Class,Mei Taylor,Home Office,Labels Item 836,Office Supplies,Labels,14.28,3,0.15,0.75,Cleveland,Ohio,Central
3451,US-2023-100452,2023-07-14,2023-07-18,Second Class,James Singh,Corporate,Binders Item 827,Office Supplies,Binders,13.34,1,0.1,2.09,Austin,Texas,Central
3452,US-2022-101761,2022-05-31,2022-06-02,First Class,Wei Jones,Corporate,Furnishings Item 680,Furniture,Furnishings,509.25,7,0.0,124.17,Orlando,Florida,South
3453,US-2024-103089,2024-04-02,2024-04-07,Standard Class,Linda Brown,Home Office,Storage Item 355,Office Supplies,Storage,237.78,2,0.2,-8.52,Springfield,Illinois,Central
3454,US-2024-102259,2024-04-30,2024-05-06,Same Day,Sarah Walker,Consumer,Laptops Item 461,Technology,Laptops,8030.88,6,0.15,1319.59,Charlotte,North Carolina,South
3455,US-2024-102422,2024-12-11,2024-08-12,Same Day,Robert Torres,Home Office,Paper Item 358,Office Supplies,Paper,15.39,1,0.5,-6.02,Atlanta,Georgia,South
3456,US-2024-100144,2024-06-28,2024-07-02,Second Class,Elizabeth Thomas,Home Office,Furnishings Item 131,Furniture,Furnishings,889.63,7,0.2,34.28,Jersey City,New Jersey,East
3457,US-2023-102369,2023-12-05,2023-12-08,Second Class,Amara Garcia,Corporate,Paper Item 950,Office Supplies,Paper,150.29,7,0.0,33.03,Reno,Nevada,West
3458,US-2023-101798,2023-04-07,2023-04-12,Standard Class,Priya Davis,Home Office,Accessories Item 116,Technology,Accessories,392.75,5,0.4,-63.25,Buffalo,New York,East
3459,US-2024-102765,2024-10-21,2024-10-26,Second Class,Fatima Thomas,Corporate,Chairs Item 961,Furniture,Chairs,2011.28,8,0.1,198.17,Portland,Oregon,West
3460,US-2024-103257,2024-01-27,2024-02-02,Same Day,Carlos Taylor,Home Office,Laptops Item 825,Technology,Laptops,15375.36,8,0.0,4763.54,Portland,Oregon,West
3461,US-2023-103474,2023-03-12,2023-03-19,Second Class,Jessica Khan,Home Office,Art Item 701,Office Supplies,Art,121.92,8,0.3,-16.37,Pittsburgh,Pennsylvania,East
3462,US-2023-102369,2023-12-05,2023-12-08,Second Class,Amara Garcia,Corporate,Paper Item 950,Office Supplies,Paper,150.29,7,0.0,33.03,Reno,Nevada,
3463,US-2024-102491,2024-11-04,2024-12-11,First Class,Jessica Khan,Home Office,Binders Item 102,Office Supplies,Binders,469.68,8,0.4,-113.44,Portland,Oregon,West
3464,US-2024-102581,2024-07-29,2024-07-30,Second Class,Patricia Torres,Corporate,Printers Item 520,Technology,Printers,3205.12,8,0.0,506.62,Jersey City,New Jersey,East
3465,US-2022-101628,2022-07-09,2022-07-13,Second Class,Wei Thomas,Consumer,Phones Item 801,Technology,Phones,402.9,1,0.15,5.47,San Francisco,California,West
3466,US-2024-101195,2024-05-09,2024-05-14,First Class,James Ali,Corporate,Phones Item 298,Technology,Phones,4075.14,6,0.2,275.81,Newark,New Jersey,East
3467,US-2022-101505,2022-02-08,2022-02-11,Second Class,Jessica Ali,Home Office,Printers Item 693,Technology,Printers,1721.96,4,0.15,-7.98,Ann Arbor,Michigan,Central
3468,US-2024-101145,2024-09-15,2024-09-22,Standard Class,David Garcia,Corporate,Paper Item 269,Office Supplies,Paper,20.32,1,0.0,3.84,Chicago,Illinois,Central
3469,US-2024-100683,2024-01-15,2024-01-18,First Class,David Khan,Consumer,Chairs Item 427,Furniture,Chairs,1912.85,5,0.0,337.26,Nashville,Tennessee,South
3470,US-2022-100090,2022-12-25,2022-12-29,Second Class,Patricia Taylor,Corporate,Labels Item 906,Office Supplies,Labels,23.54,1,0.4,-6.18,San Diego,California,West
3471,US-2022-102270,2022-06-04,2022-06-09,Standard Class,Linda Smith,Home Office,Phones Item 453,Technology,Phones,1689.44,8,0.2,-88.6,Spokane,Washington,West
3472,US-2024-103299,2024-09-04,2024-09-08,Standard Class,Amara Singh,Consumer,Accessories Item 463,Technology,Accessories,132.25,5,0.2,-2.59,Jersey City,New Jersey,East
3473,US-2024-100973,2024-12-22,2024-12-27,Standard Class,James Williams,Corporate,Storage Item 652,Office Supplies,Storage,482.67,3,0.15,42.69,New York City,New York,East
3474,US-2022-103180,2022-02-17,2022-02-21,Standard Class,Michael Smith,Corporate,Laptops Item 721,Technology,Laptops,6303.09,3,0.15,754.62,Cleveland,Ohio,Central
3475,US-2023-101693,2023-09-04,2023-09-11,Same Day,Richard Kim,Consumer,Paper Item 950,Office Supplies,Paper,19.68,6,0.15,3.17,Seattle,Washington,West
3476,US-2022-102521,2022-11-03,2022-11-09,Standard Class,Joseph Nguyen,Home Office,Furnishings Item 249,Furniture,Furnishings,781.24,4,0.0,209.64,Chicago,Illinois,Central
3477,US-2024-101183,2024-11-09,2024-11-11,Same Day,Mei Ali,Home Office,Laptops Item 635,Technology,Laptops,4316.88,3,0.2,-264.42,San Francisco,California,West
3478,US-2023-100624,2023-01-24,2023-01-25,Standard Class,Mei Williams,Home Office,Laptops Item 842,Technology,Laptops,5089.92,8,0.0,796.6,Ann Arbor,Michigan,Central
3479,US-2022-103339,2022-06-10,2022-06-14,Standard Class,Fatima Kim,Corporate,Binders Item 647,Office Supplies,Binders,313.04,8,0.5,-109.36,Portland,Oregon,West
3480,US-2023-102340,2023-07-06,2023-07-12,Standard Class,Robert Taylor,Consumer,Paper Item 590,Office Supplies,Paper,139.05,5,0.2,7.83,Columbus,Ohio,
3481,US-2022-102866,2022-12-22,2022-04-27,Same Day,Sarah Patel,Consumer,Labels Item 775,Office Supplies,Labels,125.34,6,0.0,27.68,Reno,Nevada,West
3482,US-2022-101083,2022-12-28,2022-02-02,Standard Class,Wei Chen,Corporate,Furnishings Item 826,Furniture,Furnishings,898.8,7,0.0,310.82,Miami,Florida,South
3483,US-2024-101274,2024-10-05,2024-10-09,Second Class,Patricia Kim,Corporate,Art Item 617,Office Supplies,Art,86.56,8,0.15,5.76,San Diego,California,West
3484,US-2022-101979,2022-04-10,2022-04-12,Standard Class,Mei Ali,Corporate,Labels Item 753,Office Supplies,Labels,23.31,1,0.1,2.89,Reno,Nevada,West
3485,US-2024-103161,2024-12-11,2024-12-15,Same Day,Fatima Ali,Home Office,Chairs Item 581,Furniture,Chairs,2323.79,7,0.4,-437.1,Las Vegas,Nevada,West
3486,US-2023-102312,2023-09-27,2023-10-02,Second Class,James Singh,Consumer,Paper Item 554,Office Supplies,Paper,60.56,8,0.0,17.45,Reno,Nevada,West
3487,US-2024-100421,2024-09-01,2024-09-07,Second Class,Amara Chen,Consumer,Labels Item 755,Office Supplies,Labels,11.5,5,0.1,1.99,Los Angeles,California,West
3488,US-2022-102879,2022-02-07,2022-02-14,Second Class,Mary Davis,Home Office,Phones Item 891,Technology,Phones,1868.94,3,0.15,132.75,Nashville,Tennessee,South
3489,US-2023-100141,2023-09-02,2023-09-07,Standard Class,Susan Thomas,Corporate,Furnishings Item 220,Furniture,Furnishings,674.1,3,0.2,-1.62,Nashville,Tennessee,South
3490,US-2024-100587,2024-11-01,2024-04-07,Standard Class,John Rodriguez,Consumer,Furnishings Item 307,Furniture,Furnishings,1322.56,8,0.1,121.62,Worcester,Massachusetts,East
3491,US-2023-101491,2023-03-28,2023-04-01,Second Class,David Lee,Home Office,Printers Item 856,Technology,Printers,1230.32,4,0.1,107.03,Eugene,Oregon,West
3492,US-2023-102511,2023-03-25,2023-03-29,Standard Class,Joseph Torres,Home Office,Labels Item 757,Office Supplies,Labels,17.34,1,0.0,4.11,Spokane,Washington,West
3493,US-2024-101502,2024-05-31,2024-06-07,Standard Class,Patricia Lee,Home Office,Bookcases Item 323,Furniture,Bookcases,1882.32,8,0.5,-517.69,Detroit,Michigan,Central
3494,US-2024-100912,2024-12-20,2024-12-23,First Class,Jessica Nguyen,Corporate,Bookcases Item 562,Furniture,Bookcases,922.62,2,0.0,281.33,San Diego,California,West
3495,US-2024-100106,2024-02-20,2024-02-27,First Class,Jennifer Ali,Corporate,Chairs Item 252,Furniture,Chairs,1808.64,6,0.4,-274.23,Spokane,Washington,West
3496,US-2024-102775,2024-11-12,2024-11-13,Second Class,Aiden Davis,Home Office,Bookcases Item 275,Furniture,Bookcases,958.56,4,0.3,-146.53,Philadelphia,Pennsylvania,East
3497,US-2023-102938,2023-05-23,2023-05-26,Second Class,Mei Taylor,Corporate,Labels Item 172,Office Supplies,Labels,92.48,8,0.1,8.48,Austin,Texas,Central
3498,US-2022-101817,2022-11-12,2022-03-15,First Class,Priya Patel,Home Office,Accessories Item 615,Technology,Accessories,74.17,1,0.0,16.34,Orlando,Florida,South
3499,US-2024-100943,2024-06-20,2024-06-27,First Class,Jessica Miller,Consumer,Tables Item 348,Furniture,Tables,912.24,4,0.15,70.53,Ann Arbor,Michigan,Central
3500,US-2024-103223,2024-02-24,2024-02-25,Second Class,James Singh,Corporate,Printers Item 861,Technology,Printers,1168.62,3,0.5,-341.43,Pittsburgh,Pennsylvania,East
3501,US-2024-101521,2024-07-19,2024-07-21,Second Class,,Corporate,Art Item 977,Office Supplies,Art,92.25,5,0.0,31.75,Philadelphia,Pennsylvania,East
3502,US-2024-100622,2024-06-06,2024-06-13,Second Class,Richard Walker,Consumer,Printers Item 880,Technology,Printers,3366.16,7,0.1,703.38,Ann Arbor,Michigan,Central
3503,US-2023-102874,2023-11-12,2023-04-18,Second Class,Sarah Williams,Home Office,Accessories Item 353,Technology,Accessories,522.0,5,0.0,180.61,Detroit,Michigan,Central
3504,US-2024-101636,2024-01-05,2024-01-11,Second Class,Jessica Walker,Corporate,Accessories Item 263,Technology,Accessories,136.38,3,0.1,5.73,Dallas,Texas,Central
3505,US-2022-101304,2022-12-24,2022-12-28,Standard Class,Sarah Jones,Consumer,Labels Item 439,Office Supplies,Labels,24.64,8,0.0,5.06,Miami,Florida,South
3506,US-2024-103375,2024-03-28,2024-04-04,Standard Class,Amara Chen,Corporate,Furnishings Item 702,Furniture,Furnishings,248.35,1,0.0,57.51,Buffalo,New York,East
3507,US-2023-102662,2023-06-03,2023-06-05,Standard Class,David Jones,Corporate,Storage Item 254,Office Supplies,Storage,359.68,4,0.3,7.11,Orlando,Florida,
3508,US-2024-102186,2024-12-20,2024-04-22,Second Class,Sarah Rodriguez,Home Office,Accessories Item 853,Technology,Accessories,76.64,2,0.2,0.56,Nashville,Tennessee,South
3509,US-2022-103442,2022-09-01,2022-09-07,Second Class,Priya Anderson,Consumer,Art Item 530,Office Supplies,Art,145.65,5,0.4,-28.68,Seattle,Washington,West
3510,US-2022-101149,2022-11-29,2022-12-04,Same Day,Carlos Taylor,Corporate,Bookcases Item 158,Furniture,Bookcases,1079.1,5,0.0,169.79,Ann Arbor,Michigan,Central
3511,US-2022-102320,2022-07-27,2022-07-31,Second Class,Wei Davis,Corporate,Bookcases Item 722,Furniture,Bookcases,3276.78,6,0.15,482.96,Nashville,Tennessee,South
3512,US-2024-101373,2024-01-23,2024-01-26,Same Day,William Chen,Home Office,Art Item 249,Office Supplies,Art,258.4,5,0.0,79.14,Houston,Texas,Central
3513,US-2024-101393,2024-06-06,2024-06-11,Standard Class,Wei Martinez,Home Office,Printers Item 798,Technology,Printers,523.97,1,0.1,46.32,Jersey City,New Jersey,East
3514,US-2022-103214,2022-01-21,2022-01-26,Second Class,Mary Ali,Consumer,Labels Item 449,Office Supplies,Labels,23.79,1,0.0,7.22,Orlando,Florida,South
3515,US-2022-100351,2022-10-26,2022-11-01,Standard Class,Joseph Johnson,Corporate,Chairs Item 521,Furniture,Chairs,883.02,3,0.0,141.61,Boston,Massachusetts,East
3516,US-2023-101046,2023-04-23,2023-04-25,Standard Class,Mei Chen,Corporate,Phones Item 428,Technology,Phones,731.71,1,0.1,170.41,New York City,New York,East
3517,US-2023-100519,2023-06-03,2023-06-06,First Class,Robert Rodriguez,Consumer,Printers Item 887,Technology,Printers,1797.11,7,0.0,530.06,San Diego,California,West
3518,US-2024-101266,2024-11-27,2024-05-31,Standard Class,Joseph Rodriguez,Corporate,Printers Item 816,Technology,Printers,431.95,1,0.1,88.85,Orlando,Florida,South
3519,US-2023-103455,2023-11-21,2023-07-28,Standard Class,Joseph Garcia,Consumer,Accessories Item 315,Technology,Accessories,1033.68,8,0.1,141.21,Los Angeles,California,West
3520,US-2024-100050,2024-03-22,2024-03-27,First Class,Fatima Ali,Corporate,Storage Item 183,Office Supplies,Storage,19.7,1,0.1,1.21,Miami,Florida,South
3521,US-2024-102097,2024-12-25,2024-02-26,First Class,Priya Smith,Consumer,Paper Item 740,Office Supplies,Paper,126.0,6,0.0,37.3,Memphis,Tennessee,South
3522,US-2024-101086,2024-04-02,2024-04-05,Same Day,Mary Miller,Corporate,Storage Item 251,Office Supplies,Storage,993.79,7,0.0,162.91,Springfield,Illinois,Central
3523,US-2023-100054,2023-01-19,2023-01-25,Standard Class,Joseph Torres,Corporate,Accessories Item 169,Technology,Accessories,269.8,4,0.15,36.72,Worcester,Massachusetts,East
3524,US-2024-101101,2024-12-11,2024-12-17,First Class,Robert Walker,Consumer,Bookcases Item 528,Furniture,Bookcases,4799.34,7,0.0,826.18,Philadelphia,Pennsylvania,East
3525,US-2024-101587,2024-08-29,2024-09-01,Second Class,Diego Smith,Corporate,Labels Item 224,Office Supplies,Labels,17.01,3,0.3,-2.52,Los Angeles,California,West
3526,US-2022-100782,2022-11-25,2022-03-27,First Class,William Williams,Consumer,Chairs Item 600,Furniture,Chairs,2017.15,5,0.0,413.44,Springfield,Illinois,Central
3527,US-2022-102866,2022-04-22,2022-04-27,Same Day,Sarah Patel,Consumer,Labels Item 775,Office Supplies,Labels,125.34,6,0.0,27.68,Reno,Nevada,West
3528,US-2022-101501,2022-08-24,2022-08-26,Same Day,Aiden Davis,Corporate,Accessories Item 985,Technology,Accessories,208.36,2,0.0,64.45,New York City,New York,East
3529,US-2023-100819,2023-02-26,2023-03-02,Second Class,Michael Anderson,Home Office,Art Item 153,Office Supplies,Art,279.6,8,0.0,50.46,Nashville,Tennessee,South
3530,US-2024-101169,2024-01-11,2024-01-12,First Class,Jessica Kim,Home Office,Printers Item 808,Technology,Printers,1268.96,4,0.2,4.84,Cleveland,Ohio,Central
3531,US-2023-101568,2023-12-11,2023-12-13,First Class,Sarah Williams,Corporate,Accessories Item 218,Technology,Accessories,114.12,3,0.15,12.37,Columbus,Ohio,Central
3532,US-2023-100640,2023-10-31,2023-11-04,First Class,Amara Lee,Home Office,Phones Item 363,Technology,Phones,770.61,3,0.4,-146.59,Philadelphia,Pennsylvania,East
3533,US-2023-101605,2023-05-07,2023-05-14,Standard Class,Richard Kim,Home Office,Paper Item 594,Office Supplies,Paper,93.45,5,0.1,15.15,Charlotte,North Carolina,South
3534,US-2023-103215,2023-08-06,2023-08-10,First Class,Aiden Nguyen,Corporate,Art Item 768,Office Supplies,Art,25.12,1,0.15,2.59,Savannah,Georgia,South
3535,US-2022-101051,2022-05-15,2022-05-20,First Class,Joseph Johnson,Corporate,Storage Item 466,Office Supplies,Storage,1105.74,6,0.15,101.29,Tampa,Florida,South
3536,US-2022-100252,2022-11-14,2022-11-15,Second Class,Mei Patel,Home Office,Accessories Item 152,Technology,Accessories,53.33,1,0.0,16.68,Columbus,Ohio,Central
3537,US-2022-102546,09/27/2022,2022-10-04,Second Class,Wei Torres,Consumer,Binders Item 160,Office Supplies,Binders,10.16,2,0.3,-1.72,Las Vegas,Nevada,West
3538,US-2022-101790,2022-05-31,2022-06-07,First Class,Jennifer Torres,Home Office,Phones Item 378,Technology,Phones,3531.15,5,0.1,489.11,Seattle,Washington,West
3539,US-2022-100957,2022-09-04,2022-09-08,First Class,Linda Garcia,Corporate,Chairs Item 295,Furniture,Chairs,1495.17,3,0.2,5.48,Los Angeles,California,West
3540,US-2024-100026,2024-08-29,2024-08-30,Standard Class,Amara Rodriguez,Consumer,Accessories Item 542,Technology,Accessories,874.44,6,0.4,-118.03,Eugene,Oregon,West
3541,US-2023-101430,2023-01-17,2023-01-18,Second Class,Linda Williams,Corporate,Labels Item 271,Office Supplies,Labels,22.64,8,0.0,4.19,Ann Arbor,Michigan,Central
3542,US-2022-102126,2022-06-14,2022-06-15,Standard Class,Diego Patel,Home Office,Labels Item 320,Office Supplies,Labels,74.83,7,0.3,-12.54,Miami,Florida,South
3543,US-2024-102297,2024-03-15,2024-03-17,Standard Class,Patricia Taylor,Corporate,Storage Item 340,Office Supplies,Storage,324.96,3,,69.03,Seattle,Washington,West
3544,US-2022-101410,2022-11-07,2022-11-11,Standard Class,Carlos Johnson,Corporate,Laptops Item 658,Technology,Laptops,2497.62,6,0.3,-271.23,Worcester,Massachusetts,East
